datetime,hx_water_level,xfx_water_level,bottom_pressure,hx_pressure,xfx_pressure,water_demand,xj_pressure
2021/9/28 13:35,4.42,2.74,205,246,244,6681,250
2021/9/28 13:40,4.42,2.74,200,245,219,6547,250
2021/9/28 13:45,4.42,2.74,208,249,224,6510,249
2021/9/28 13:50,4.43,2.74,211,248,225,6473,251
2021/9/28 13:55,4.43,2.74,194,249,200,6369,251
2021/9/28 14:00,4.43,2.74,195,251,202,6279,251
2021/9/28 14:05,4.43,2.74,187,242,201,6183,250
2021/9/28 14:10,4.43,2.74,193,245,198,6260,250
2021/9/28 14:15,4.43,2.74,197,249,199,6254,250
2021/9/28 14:20,4.43,2.73,190,243,197,6359,251
2021/9/28 14:25,4.43,2.74,190,246,197,6303,250
2021/9/28 14:30,4.43,2.73,194,245,197,6221,252
2021/9/28 14:35,4.43,2.73,194,249,200,6205,249
2021/9/28 14:40,4.43,2.73,190,248,200,6159,251
2021/9/28 14:45,4.43,2.73,197,247,201,6121,249
2021/9/28 14:50,4.43,2.74,190,252,197,6206,250
2021/9/28 14:55,4.43,2.74,187,246,197,6238,250
2021/9/28 15:00,4.43,2.74,194,253,199,6257,250
2021/9/28 15:05,4.43,2.74,192,247,196,6237,251
2021/9/28 15:10,4.43,2.74,189,246,197,6318,251
2021/9/28 15:15,4.43,2.74,200,251,201,6116,251
2021/9/28 15:20,4.43,2.74,195,251,201,6030,250
2021/9/28 15:25,4.43,2.74,198,251,197,6071,250
2021/9/28 15:30,4.43,2.74,194,250,201,6091,251
2021/9/28 15:35,4.43,2.74,196,251,198,6099,250
2021/9/28 15:40,4.43,2.74,199,244,195,6192,249
2021/9/28 15:45,4.43,2.74,195,249,197,6196,250
2021/9/28 15:50,4.43,2.74,197,250,197,6225,250
2021/9/28 15:55,4.43,2.74,194,245,196,6304,250
2021/9/28 16:00,4.43,2.74,186,243,193,6365,249
2021/9/28 16:05,4.43,2.74,197,244,191,6479,250
2021/9/28 16:10,4.43,2.74,190,241,190,6653,250
2021/9/28 16:15,4.43,2.74,187,241,190,6676,250
2021/9/28 16:20,4.43,2.74,186,242,189,6793,250
2021/9/28 16:25,4.43,2.74,202,243,237,7119,250
2021/9/28 16:30,4.44,2.74,195,239,237,6939,250
2021/9/28 16:35,4.44,2.74,193,239,232,6981,250
2021/9/28 16:40,4.44,2.74,201,237,233,7011,248
2021/9/28 16:45,4.44,2.74,203,239,236,7022,250
2021/9/28 16:50,4.44,2.74,191,237,233,7081,249
2021/9/28 16:55,4.44,2.74,185,235,230,7189,250
2021/9/28 17:00,4.44,2.74,204,236,259,7381,251
2021/9/28 17:05,4.44,2.72,188,237,257,7022,250
2021/9/28 17:10,4.44,2.7,192,234,256,7055,250
2021/9/28 17:15,4.44,2.68,207,232,259,7150,250
2021/9/28 17:20,4.44,2.66,201,233,257,7078,249
2021/9/28 17:25,4.44,2.64,199,237,258,7101,250
2021/9/28 17:30,4.44,2.62,191,234,258,7058,250
2021/9/28 17:35,4.44,2.6,203,236,259,7058,249
2021/9/28 17:40,4.44,2.58,199,231,257,7092,249
2021/9/28 17:45,4.44,2.56,208,232,255,7146,250
2021/9/28 17:50,4.44,2.54,205,233,257,7236,250
2021/9/28 17:55,4.44,2.52,201,233,255,7211,251
2021/9/28 18:00,4.44,2.51,202,232,256,7292,249
2021/9/28 18:05,4.43,2.49,200,267,258,7361,251
2021/9/28 18:10,4.39,2.47,200,267,259,7040,250
2021/9/28 18:15,4.35,2.45,198,269,256,7216,250
2021/9/28 18:20,4.3,2.43,196,267,256,7058,250
2021/9/28 18:25,4.26,2.41,199,271,257,6956,250
2021/9/28 18:30,4.22,2.39,206,271,257,6966,250
2021/9/28 18:35,4.17,2.37,203,271,258,6884,249
2021/9/28 18:40,4.13,2.35,207,275,260,6911,250
2021/9/28 18:45,4.09,2.34,204,275,260,6792,250
2021/9/28 18:50,4.04,2.32,199,269,260,6868,253
2021/9/28 18:55,4,2.3,200,267,258,6954,252
2021/9/28 19:00,3.96,2.28,209,270,258,6999,252
2021/9/28 19:05,3.91,2.26,195,268,258,7070,250
2021/9/28 19:10,3.87,2.24,195,263,256,7033,250
2021/9/28 19:15,3.83,2.22,196,267,253,7012,247
2021/9/28 19:20,3.78,2.2,200,265,252,7122,248
2021/9/28 19:25,3.74,2.19,195,267,254,7064,247
2021/9/28 19:30,3.7,2.17,199,266,252,7266,247
2021/9/28 19:35,3.65,2.15,202,263,250,7282,246
2021/9/28 19:40,3.61,2.13,193,264,250,7327,248
2021/9/28 19:45,3.56,2.11,195,258,251,7280,248
2021/9/28 19:50,3.52,2.09,193,260,251,7286,247
2021/9/28 19:55,3.48,2.07,190,257,248,7245,247
2021/9/28 20:00,3.43,2.05,191,268,248,7285,248
2021/9/28 20:05,3.39,2.03,185,266,247,7299,246
2021/9/28 20:10,3.35,2.01,188,260,247,7281,246
2021/9/28 20:15,3.31,1.99,191,257,245,7346,247
2021/9/28 20:20,3.26,1.97,189,272,248,7280,244
2021/9/28 20:25,3.22,1.95,201,271,249,7342,248
2021/9/28 20:30,3.18,1.93,182,266,245,7341,245
2021/9/28 20:35,3.13,1.91,193,271,247,7348,246
2021/9/28 20:40,3.09,1.89,187,271,245,7357,245
2021/9/28 20:45,3.05,1.87,181,267,244,7303,244
2021/9/28 20:50,3.01,1.85,198,272,244,7331,245
2021/9/28 20:55,2.97,1.83,182,262,242,7385,243
2021/9/28 21:00,2.93,1.81,180,269,242,7393,242
2021/9/28 21:05,2.88,1.79,187,265,238,7434,240
2021/9/28 21:10,2.84,1.77,174,266,240,7482,242
2021/9/28 21:15,2.8,1.75,187,270,242,7376,242
2021/9/28 21:20,2.76,1.73,196,269,242,7393,243
2021/9/28 21:25,2.72,1.71,180,270,243,7387,243
2021/9/28 21:30,2.67,1.69,186,269,242,7419,243
2021/9/28 21:35,2.63,1.67,183,268,243,7396,244
2021/9/28 21:40,2.59,1.65,188,268,247,7336,246
2021/9/28 21:45,2.55,1.63,184,274,249,7190,246
2021/9/28 21:50,2.51,1.61,205,274,248,7197,246
2021/9/28 21:55,2.47,1.59,190,273,250,7157,247
2021/9/28 22:00,2.43,1.58,175,271,179,7048,245
2021/9/28 22:05,2.38,1.58,179,277,178,7268,247
2021/9/28 22:10,2.34,1.61,161,275,163,7311,241
2021/9/28 22:15,2.3,1.65,162,284,166,7307,243
2021/9/28 22:20,2.27,1.69,176,278,172,7161,246
2021/9/28 22:25,2.23,1.72,169,281,171,7216,245
2021/9/28 22:30,2.19,1.76,166,275,171,7188,244
2021/9/28 22:35,2.14,1.79,165,284,172,7256,248
2021/9/28 22:40,2.1,1.83,169,283,175,7215,249
2021/9/28 22:45,2.07,1.86,178,283,181,7171,253
2021/9/28 22:50,2.06,1.9,172,244,173,7273,246
2021/9/28 22:55,2.06,1.93,171,251,173,7303,246
2021/9/28 23:00,2.06,1.97,178,259,177,7267,248
2021/9/28 23:05,2.07,2,185,252,180,7192,251
2021/9/28 23:10,2.07,2.03,181,263,180,7195,250
2021/9/28 23:15,2.07,2.07,183,264,183,7203,251
2021/9/28 23:20,2.07,2.11,179,263,184,7127,253
2021/9/28 23:25,2.07,2.14,181,270,187,7100,254
2021/9/28 23:30,2.07,2.18,192,272,190,7059,258
2021/9/28 23:35,2.07,2.21,194,204,194,6810,261
2021/9/28 23:40,2.07,2.25,175,185,177,7163,252
2021/9/28 23:45,2.07,2.28,170,182,170,7264,249
2021/9/28 23:50,2.07,2.32,177,181,172,7209,250
2021/9/28 23:55,2.07,2.35,186,186,178,7084,253
2021/9/29 0:00,2.07,2.39,179,189,181,7089,256
2021/9/29 0:05,2.08,2.42,177,176,172,7190,248
2021/9/29 0:10,2.1,2.46,181,176,174,7182,249
2021/9/29 0:15,2.12,2.49,177,178,175,7171,251
2021/9/29 0:20,2.14,2.53,172,177,175,7240,255
2021/9/29 0:25,2.15,2.56,176,179,178,7336,256
2021/9/29 0:30,2.17,2.59,176,178,179,7259,256
2021/9/29 0:35,2.19,2.63,182,184,183,7264,259
2021/9/29 0:40,2.2,2.67,185,190,187,7156,263
2021/9/29 0:45,2.22,2.7,190,193,193,7113,267
2021/9/29 0:50,2.24,2.74,196,191,195,7070,267
2021/9/29 0:55,2.27,2.77,198,190,193,7096,268
2021/9/29 1:00,2.29,2.81,202,190,194,7149,269
2021/9/29 1:05,2.32,2.85,163,165,155,5090,208
2021/9/29 1:10,2.35,2.89,164,169,164,5001,215
2021/9/29 1:15,2.38,2.92,170,171,164,4993,215
2021/9/29 1:20,2.4,2.96,176,171,167,4917,217
2021/9/29 1:25,2.43,3,169,174,168,4928,217
2021/9/29 1:30,2.46,3.04,164,171,166,4911,217
2021/9/29 1:35,2.49,3.08,169,171,166,4931,218
2021/9/29 1:40,2.52,3.12,178,176,170,4929,222
2021/9/29 1:45,2.55,3.16,174,177,169,4886,222
2021/9/29 1:50,2.58,3.2,171,176,172,4879,224
2021/9/29 1:55,2.61,3.24,175,178,173,4845,225
2021/9/29 2:00,2.64,3.28,180,180,174,4847,224
2021/9/29 2:05,2.67,3.29,199,187,193,4857,233
2021/9/29 2:10,2.71,3.29,193,186,191,4796,231
2021/9/29 2:15,2.74,3.29,191,187,192,4775,232
2021/9/29 2:20,2.77,3.29,189,186,192,4772,233
2021/9/29 2:25,2.8,3.29,191,188,193,4780,235
2021/9/29 2:30,2.83,3.29,194,190,196,4771,237
2021/9/29 2:35,2.86,3.29,199,192,198,4741,241
2021/9/29 2:40,2.89,3.29,198,191,197,4733,237
2021/9/29 2:45,2.92,3.29,202,195,200,4737,242
2021/9/29 2:50,2.96,3.29,203,196,202,4716,241
2021/9/29 2:55,2.99,3.29,211,198,205,4669,246
2021/9/29 3:00,3.02,3.29,212,199,206,4667,246
2021/9/29 3:05,3.05,3.29,210,201,208,4682,248
2021/9/29 3:10,3.09,3.29,216,201,209,4655,247
2021/9/29 3:15,3.12,3.29,209,203,208,4626,248
2021/9/29 3:20,3.15,3.29,207,203,209,4641,246
2021/9/29 3:25,3.18,3.29,206,202,210,4628,248
2021/9/29 3:30,3.22,3.29,208,204,210,4617,248
2021/9/29 3:35,3.25,3.29,209,204,211,4606,250
2021/9/29 3:40,3.28,3.29,209,206,213,4591,251
2021/9/29 3:45,3.32,3.29,210,204,211,4600,250
2021/9/29 3:50,3.34,3.29,213,207,212,4538,248
2021/9/29 3:55,3.38,3.29,211,206,210,4619,249
2021/9/29 4:00,3.41,3.29,207,199,209,4597,250
2021/9/29 4:05,3.44,3.29,206,196,206,4680,245
2021/9/29 4:10,3.47,3.29,204,199,204,4637,244
2021/9/29 4:15,3.51,3.29,206,197,202,4691,243
2021/9/29 4:20,3.54,3.29,208,197,203,4717,243
2021/9/29 4:25,3.57,3.29,209,195,203,4685,243
2021/9/29 4:30,3.6,3.29,208,195,200,4737,241
2021/9/29 4:35,3.63,3.29,197,193,198,4772,239
2021/9/29 4:40,3.66,3.29,194,191,196,4762,239
2021/9/29 4:45,3.69,3.29,193,190,195,4756,237
2021/9/29 4:50,3.73,3.29,189,189,195,4765,238
2021/9/29 4:55,3.75,3.29,190,188,193,4820,236
2021/9/29 5:00,3.79,3.29,196,186,193,4818,234
2021/9/29 5:05,3.81,3.29,197,189,193,4792,235
2021/9/29 5:10,3.84,3.29,204,193,197,4760,240
2021/9/29 5:15,3.87,3.29,194,187,187,4794,234
2021/9/29 5:20,3.89,3.29,185,184,183,4850,227
2021/9/29 5:25,3.92,3.29,182,178,178,4881,223
2021/9/29 5:30,3.94,3.29,204,183,207,4831,223
2021/9/29 5:35,3.97,3.29,196,178,198,7376,270
2021/9/29 5:40,4.01,3.29,186,177,196,7341,268
2021/9/29 5:45,4.04,3.29,184,172,190,7437,264
2021/9/29 5:50,4.07,3.29,174,169,184,7458,260
2021/9/29 5:55,4.1,3.29,176,167,182,7541,258
2021/9/29 6:00,4.13,3.29,171,161,176,7620,255
2021/9/29 6:05,4.16,3.29,176,160,219,7675,253
2021/9/29 6:10,4.19,3.29,169,158,214,7666,247
2021/9/29 6:15,4.21,3.29,172,169,216,7777,249
2021/9/29 6:20,4.21,3.29,175,176,219,7815,254
2021/9/29 6:25,4.21,3.29,193,252,239,7632,261
2021/9/29 6:30,4.21,3.29,195,244,230,7610,257
2021/9/29 6:35,4.21,3.29,192,235,226,7771,252
2021/9/29 6:40,4.21,3.29,180,235,221,7871,249
2021/9/29 6:45,4.21,3.29,190,235,225,7830,252
2021/9/29 6:50,4.21,3.29,192,236,224,7764,253
2021/9/29 6:55,4.21,3.29,181,235,220,7861,249
2021/9/29 7:00,4.21,3.29,181,233,222,7802,250
2021/9/29 7:05,4.21,3.29,164,229,205,6721,229
2021/9/29 7:10,4.21,3.28,190,233,246,7752,250
2021/9/29 7:15,4.21,3.26,187,226,241,7919,246
2021/9/29 7:20,4.21,3.24,180,230,243,7839,248
2021/9/29 7:25,4.21,3.22,181,231,242,7890,248
2021/9/29 7:30,4.21,3.2,182,229,245,7929,248
2021/9/29 7:35,4.21,3.18,175,231,242,7842,246
2021/9/29 7:40,4.21,3.16,177,231,243,7923,248
2021/9/29 7:45,4.21,3.14,172,223,239,7949,245
2021/9/29 7:50,4.21,3.12,186,224,241,7888,247
2021/9/29 7:55,4.21,3.09,187,228,245,7801,250
2021/9/29 8:00,4.21,3.08,185,234,246,7806,250
2021/9/29 8:05,4.21,3.06,182,233,246,7775,250
2021/9/29 8:10,4.21,3.04,183,229,246,7789,251
2021/9/29 8:15,4.21,3.02,182,228,244,7743,251
2021/9/29 8:20,4.21,3,181,234,246,7834,249
2021/9/29 8:25,4.21,2.98,187,236,249,7668,251
2021/9/29 8:30,4.21,2.96,192,239,251,7598,250
2021/9/29 8:35,4.21,2.94,188,233,248,7539,250
2021/9/29 8:40,4.21,2.92,188,243,250,7526,250
2021/9/29 8:45,4.22,2.9,196,242,252,7370,250
2021/9/29 8:50,4.21,2.88,184,247,250,7387,250
2021/9/29 8:55,4.22,2.86,180,246,250,7336,250
2021/9/29 9:00,4.22,2.85,191,245,247,7453,250
2021/9/29 9:05,4.22,2.83,179,240,219,7274,251
2021/9/29 9:10,4.22,2.83,192,240,222,7657,249
2021/9/29 9:15,4.22,2.83,171,244,222,7635,250
2021/9/29 9:20,4.22,2.83,180,244,221,7620,249
2021/9/29 9:25,4.22,2.83,169,241,223,7606,250
2021/9/29 9:30,4.22,2.83,191,245,220,7513,250
2021/9/29 9:35,4.22,2.83,181,248,230,7430,250
2021/9/29 9:40,4.22,2.83,192,247,229,7356,251
2021/9/29 9:45,4.22,2.83,189,251,232,7314,250
2021/9/29 9:50,4.22,2.83,187,250,231,7173,250
2021/9/29 9:55,4.22,2.83,205,248,233,7030,251
2021/9/29 10:00,4.22,2.83,177,248,228,7032,249
2021/9/29 10:05,4.22,2.83,189,242,227,7342,251
2021/9/29 10:10,4.22,2.83,197,246,232,7380,250
2021/9/29 10:15,4.22,2.83,185,244,233,7213,250
2021/9/29 10:20,4.22,2.83,193,245,237,7152,250
2021/9/29 10:25,4.22,2.83,192,247,234,7044,250
2021/9/29 10:30,4.22,2.83,197,249,236,7112,251
2021/9/29 10:35,4.22,2.83,200,252,235,6929,250
2021/9/29 10:40,4.22,2.83,187,247,236,6955,250
2021/9/29 10:45,4.22,2.83,200,250,236,6895,252
2021/9/29 10:50,4.22,2.83,198,253,237,6832,250
2021/9/29 10:55,4.22,2.83,191,249,237,6885,251
2021/9/29 11:00,4.22,2.83,201,245,236,7057,250
2021/9/29 11:05,4.22,2.83,199,251,234,7049,250
2021/9/29 11:10,4.22,2.83,195,249,235,7072,249
2021/9/29 11:15,4.22,2.83,199,252,239,6939,250
2021/9/29 11:20,4.22,2.83,199,250,236,6877,248
2021/9/29 11:25,4.22,2.83,187,253,236,6910,250
2021/9/29 11:30,4.22,2.83,202,252,238,6868,249
2021/9/29 11:35,4.23,2.83,201,252,238,6902,250
2021/9/29 11:40,4.22,2.83,180,251,234,6811,250
2021/9/29 11:45,4.23,2.83,198,251,238,6863,250
2021/9/29 11:50,4.23,2.83,202,254,238,6868,250
2021/9/29 11:55,4.23,2.83,188,250,235,6973,250
2021/9/29 12:00,4.23,2.83,197,252,237,7012,252
2021/9/29 12:05,4.23,2.83,199,248,236,6997,250
2021/9/29 12:10,4.23,2.83,200,247,237,7018,251
2021/9/29 12:15,4.23,2.83,201,253,238,6916,250
2021/9/29 12:20,4.23,2.83,198,254,240,6822,251
2021/9/29 12:25,4.23,2.84,202,252,240,6794,250
2021/9/29 12:30,4.23,2.83,208,258,243,6598,250
2021/9/29 12:35,4.23,2.83,202,258,244,6533,249
2021/9/29 12:40,4.23,2.83,201,259,244,6477,251
2021/9/29 12:45,4.23,2.84,205,263,245,6504,251
2021/9/29 12:50,4.23,2.84,208,264,247,6255,249
2021/9/29 12:55,4.23,2.84,213,259,246,6384,251
2021/9/29 13:00,4.23,2.84,213,262,247,6385,249
2021/9/29 13:05,4.23,2.84,207,263,247,6394,250
2021/9/29 13:10,4.23,2.84,208,261,247,6460,250
2021/9/29 13:15,4.23,2.84,209,259,244,6372,249
2021/9/29 13:20,4.23,2.84,209,262,249,6346,251
2021/9/29 13:25,4.23,2.84,204,263,246,6349,250
2021/9/29 13:30,4.23,2.84,217,259,251,6302,251
2021/9/29 13:35,4.23,2.84,198,186,232,6623,250
2021/9/29 13:40,4.23,2.84,196,185,232,6811,249
2021/9/29 13:45,4.23,2.84,194,185,233,6923,250
2021/9/29 13:50,4.23,2.84,198,187,235,6700,251
2021/9/29 13:55,4.23,2.84,190,185,232,6679,250
2021/9/29 14:00,4.23,2.84,190,187,231,6781,250
2021/9/29 14:05,4.23,2.84,192,187,234,6739,251
2021/9/29 14:10,4.24,2.84,189,187,236,6564,250
2021/9/29 14:15,4.24,2.84,195,194,235,6488,251
2021/9/29 14:20,4.24,2.83,200,192,236,6527,250
2021/9/29 14:25,4.24,2.84,199,192,234,6552,250
2021/9/29 14:30,4.24,2.84,192,187,230,6690,250
2021/9/29 14:35,4.24,2.84,191,188,233,6824,250
2021/9/29 14:40,4.24,2.84,202,189,234,6808,250
2021/9/29 14:45,4.24,2.84,195,183,234,6913,252
2021/9/29 14:50,4.24,2.84,197,188,237,6816,251
2021/9/29 14:55,4.24,2.84,193,190,237,6730,251
2021/9/29 15:00,4.24,2.84,189,189,233,6720,250
2021/9/29 15:05,4.24,2.84,186,190,233,6713,251
2021/9/29 15:10,4.24,2.84,197,192,236,6697,250
2021/9/29 15:15,4.24,2.84,193,192,235,6607,250
2021/9/29 15:20,4.24,2.84,194,192,236,6596,248
2021/9/29 15:25,4.24,2.84,186,188,231,6630,249
2021/9/29 15:30,4.24,2.84,192,188,232,6874,250
2021/9/29 15:35,4.24,2.84,188,185,233,6888,249
2021/9/29 15:40,4.24,2.84,195,185,231,7003,249
2021/9/29 15:45,4.24,2.84,195,184,229,7017,251
2021/9/29 15:50,4.24,2.84,193,186,230,7077,249
2021/9/29 15:55,4.24,2.84,180,184,229,6990,250
2021/9/29 16:00,4.24,2.84,186,184,223,7220,249
2021/9/29 16:05,4.24,2.84,189,186,227,7399,250
2021/9/29 16:10,4.24,2.84,181,186,228,7274,249
2021/9/29 16:15,4.24,2.84,190,191,229,6954,251
2021/9/29 16:20,4.24,2.84,193,185,229,6844,249
2021/9/29 16:25,4.24,2.84,182,180,227,7069,250
2021/9/29 16:30,4.24,2.84,178,179,225,7127,251
2021/9/29 16:35,4.25,2.84,178,181,221,7220,250
2021/9/29 16:40,4.24,2.84,181,180,224,7387,251
2021/9/29 16:45,4.25,2.84,187,206,219,7415,252
2021/9/29 16:50,4.2,2.84,188,199,232,7050,250
2021/9/29 16:55,4.15,2.84,184,195,227,7107,250
2021/9/29 17:00,4.1,2.84,190,195,226,7215,250
2021/9/29 17:05,4.05,2.84,189,188,226,7320,250
2021/9/29 17:10,4,2.84,181,192,226,7344,249
2021/9/29 17:15,3.95,2.84,183,194,225,7329,251
2021/9/29 17:20,3.9,2.84,182,191,224,7315,250
2021/9/29 17:25,3.84,2.84,186,192,224,7463,250
2021/9/29 17:30,3.79,2.84,183,191,222,7478,250
2021/9/29 17:35,3.74,2.84,182,190,224,7551,252
2021/9/29 17:40,3.69,2.84,186,190,223,7532,250
2021/9/29 17:45,3.64,2.84,179,190,221,7562,250
2021/9/29 17:50,3.59,2.84,180,194,223,7522,250
2021/9/29 17:55,3.54,2.84,187,189,220,7585,250
2021/9/29 18:00,3.49,2.84,174,188,217,7652,248
2021/9/29 18:05,3.44,2.84,178,186,216,7642,246
2021/9/29 18:10,3.39,2.84,174,184,215,7646,246
2021/9/29 18:15,3.34,2.84,163,178,209,7702,243
2021/9/29 18:20,3.29,2.84,163,183,211,7634,246
2021/9/29 18:25,3.24,2.84,177,189,218,7636,249
2021/9/29 18:30,3.19,2.84,183,191,218,7579,250
2021/9/29 18:35,3.13,2.84,179,183,217,7556,248
2021/9/29 18:40,3.09,2.84,176,188,216,7627,249
2021/9/29 18:45,3.04,2.84,172,186,216,7669,249
2021/9/29 18:50,2.99,2.84,176,190,215,7699,250
2021/9/29 18:55,2.94,2.84,179,186,217,7710,251
2021/9/29 19:00,2.89,2.84,170,185,214,7762,247
2021/9/29 19:05,2.84,2.82,180,182,261,7568,249
2021/9/29 19:10,2.79,2.79,186,185,261,7618,250
2021/9/29 19:15,2.74,2.76,191,180,259,7759,248
2021/9/29 19:20,2.69,2.73,182,192,257,7650,248
2021/9/29 19:25,2.64,2.7,181,179,256,7554,248
2021/9/29 19:30,2.59,2.67,179,185,256,7556,249
2021/9/29 19:35,2.54,2.64,181,186,257,7588,245
2021/9/29 19:40,2.49,2.6,184,187,258,7606,248
2021/9/29 19:45,2.44,2.57,192,187,260,7584,249
2021/9/29 19:50,2.39,2.55,184,189,259,7583,249
2021/9/29 19:55,2.34,2.52,179,180,259,7579,249
2021/9/29 20:00,2.29,2.49,189,185,258,7604,248
2021/9/29 20:05,2.24,2.45,179,184,255,7601,245
2021/9/29 20:10,2.19,2.42,176,185,256,7610,247
2021/9/29 20:15,2.14,2.39,190,190,255,7627,250
2021/9/29 20:20,2.1,2.37,176,184,256,7789,256
2021/9/29 20:25,2.05,2.34,183,186,255,7879,251
2021/9/29 20:30,2,2.3,184,182,254,7814,250
2021/9/29 20:35,1.95,2.27,173,182,253,7965,250
2021/9/29 20:40,1.9,2.24,189,245,254,8003,252
2021/9/29 20:45,1.86,2.21,197,251,266,7417,251
2021/9/29 20:50,1.81,2.19,189,255,265,7309,250
2021/9/29 20:55,1.77,2.16,199,254,263,7466,251
2021/9/29 21:00,1.73,2.13,187,257,266,7490,250
2021/9/29 21:05,1.68,2.1,181,254,265,7444,251
2021/9/29 21:10,1.64,2.07,204,262,266,7418,250
2021/9/29 21:15,1.6,2.04,206,262,269,7289,250
2021/9/29 21:20,1.56,2.01,195,261,268,7198,249
2021/9/29 21:25,1.52,1.99,191,261,268,7191,251
2021/9/29 21:30,1.47,1.96,209,264,266,7153,249
2021/9/29 21:35,1.45,1.93,181,211,260,7120,250
2021/9/29 21:40,1.46,1.9,202,218,265,8023,259
2021/9/29 21:45,1.46,1.87,195,214,268,7653,261
2021/9/29 21:50,1.46,1.84,198,220,268,7599,260
2021/9/29 21:55,1.46,1.84,181,212,222,7744,253
2021/9/29 22:00,1.46,1.84,194,214,225,7711,253
2021/9/29 22:05,1.46,1.84,187,216,228,7702,257
2021/9/29 22:10,1.46,1.84,195,220,231,7645,259
2021/9/29 22:15,1.46,1.84,185,221,229,7639,256
2021/9/29 22:20,1.46,1.84,197,222,232,7551,257
2021/9/29 22:25,1.46,1.84,197,226,235,7426,260
2021/9/29 22:30,1.46,1.84,190,224,234,7495,257
2021/9/29 22:35,1.46,1.84,184,218,232,7453,257
2021/9/29 22:40,1.46,1.84,204,223,238,7471,260
2021/9/29 22:45,1.46,1.84,208,224,240,7399,260
2021/9/29 22:50,1.46,1.84,184,180,226,7473,253
2021/9/29 22:55,1.46,1.84,183,178,225,7545,254
2021/9/29 23:00,1.46,1.84,180,185,226,7526,256
2021/9/29 23:05,1.46,1.84,187,178,229,7462,255
2021/9/29 23:10,1.46,1.84,190,182,230,7478,256
2021/9/29 23:15,1.46,1.84,185,182,225,7572,252
2021/9/29 23:20,1.46,1.84,197,178,229,7536,255
2021/9/29 23:25,1.46,1.84,195,181,229,7382,253
2021/9/29 23:30,1.47,1.84,198,166,229,7324,251
2021/9/29 23:35,1.49,1.84,194,164,222,7466,246
2021/9/29 23:40,1.52,1.84,193,166,227,7440,247
2021/9/29 23:45,1.54,1.84,192,172,230,7213,247
2021/9/29 23:50,1.57,1.84,190,176,234,7142,250
2021/9/29 23:55,1.6,1.84,188,176,234,7093,251
2021/9/30 0:00,1.63,1.84,166,167,171,7029,246
2021/9/30 0:05,1.66,1.87,170,163,170,7146,246
2021/9/30 0:10,1.69,1.9,169,173,174,7145,250
2021/9/30 0:15,1.73,1.92,171,173,177,7083,251
2021/9/30 0:20,1.76,1.95,174,173,177,7073,251
2021/9/30 0:25,1.79,1.98,173,173,179,7026,252
2021/9/30 0:30,1.83,2,178,176,181,7046,254
2021/9/30 0:35,1.87,2.02,184,177,184,6994,256
2021/9/30 0:40,1.9,2.05,189,181,188,6953,259
2021/9/30 0:45,1.94,2.08,191,180,189,6873,259
2021/9/30 0:50,1.98,2.1,191,182,190,6881,260
2021/9/30 0:55,2.01,2.13,186,184,191,6800,262
2021/9/30 1:00,2.05,2.16,181,182,191,6816,260
2021/9/30 1:05,2.09,2.19,180,182,190,6885,259
2021/9/30 1:10,2.12,2.21,191,182,192,6848,261
2021/9/30 1:15,2.16,2.24,196,183,192,6863,261
2021/9/30 1:20,2.19,2.26,196,184,194,6788,262
2021/9/30 1:25,2.23,2.29,193,186,195,6715,265
2021/9/30 1:30,2.27,2.32,170,180,174,4714,225
2021/9/30 1:35,2.31,2.34,174,176,174,4667,223
2021/9/30 1:40,2.36,2.37,179,176,177,4750,224
2021/9/30 1:45,2.41,2.39,182,179,179,4712,227
2021/9/30 1:50,2.46,2.42,186,179,181,4672,227
2021/9/30 1:55,2.51,2.45,186,179,177,4715,227
2021/9/30 2:00,2.56,2.47,179,180,178,4705,227
2021/9/30 2:05,2.61,2.5,180,182,182,4675,228
2021/9/30 2:10,2.66,2.52,180,183,182,4698,229
2021/9/30 2:15,2.72,2.55,188,183,183,4693,231
2021/9/30 2:20,2.76,2.57,186,184,185,4653,232
2021/9/30 2:25,2.82,2.6,193,182,185,4668,233
2021/9/30 2:30,2.87,2.63,188,187,188,4676,235
2021/9/30 2:35,2.92,2.65,187,189,190,4648,236
2021/9/30 2:40,2.97,2.68,189,190,190,4618,236
2021/9/30 2:45,3.02,2.71,192,190,189,4642,235
2021/9/30 2:50,3.07,2.73,187,186,188,4677,235
2021/9/30 2:55,3.12,2.76,195,189,188,4618,235
2021/9/30 3:00,3.17,2.78,197,189,190,4625,236
2021/9/30 3:05,3.22,2.81,188,186,184,4642,231
2021/9/30 3:10,3.27,2.84,180,185,185,4662,233
2021/9/30 3:15,3.32,2.87,185,186,185,4660,234
2021/9/30 3:20,3.37,2.9,190,186,188,4657,233
2021/9/30 3:25,3.42,2.92,187,185,186,4666,232
2021/9/30 3:30,3.47,2.95,190,186,187,4659,234
2021/9/30 3:35,3.53,2.98,199,187,188,4651,234
2021/9/30 3:40,3.57,3.01,199,190,190,4634,238
2021/9/30 3:45,3.62,3.04,184,186,187,4646,233
2021/9/30 3:50,3.68,3.07,198,190,188,4660,236
2021/9/30 3:55,3.73,3.09,186,192,189,4640,237
2021/9/30 4:00,3.78,3.12,196,188,188,4638,231
2021/9/30 4:05,3.83,3.15,182,189,185,4498,231
2021/9/30 4:10,3.88,3.18,184,185,184,4494,230
2021/9/30 4:15,3.93,3.21,187,184,186,4501,231
